Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,YearBuilt,YearRemodAdd,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,Functional,Fireplaces,GarageCars,PavedDrive,WoodDeckSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MSSubclass_category,TotalBath,TotalPorchSF,TotalQual,BsmtTotalQual,BsmtQualFin_1and2,HasWoodDeckSF,HasTotalPorchSF
1282,20,40,8.993303139093733,2,20,20,1,3,22,3,5,1990,1990,3,4,3,6,1053,2,0,256,1309,3,1,5,7.199678345691172,8,1,2,3,0.0,7,2006,7,5,12.100712129872347,30,3.0,4.997212273764115,331,16.62748091603053,299.7591692432852,0,1
1283,20,40,9.082507000466299,2,20,20,5,3,17,3,5,1977,2008,3,4,3,3,532,4,144,364,1040,3,1,5,6.946975992135418,8,0,2,3,0.0,9,2009,7,5,11.921718363171067,30,2.0,5.662960480135946,344,13.736791546589817,269.18044661552864,0,1
1284,90,40,9.148464968258095,2,10,30,2,3,12,5,7,1971,1971,3,3,3,2,0,2,0,912,912,3,1,5,7.508787170634276,8,0,0,3,4.852030263919617,4,2010,7,5,11.842229212112828,10,3.0,0.0,306,8.001095290251916,0.0,1,0
1285,50,40,9.173468897200278,2,10,20,5,3,9,3,2,1919,1990,6,3,3,2,0,2,0,804,804,5,1,5,7.802618063442671,6,1,1,3,5.605802066295998,3,2010,7,5,12.037653993905211,30,2.0,5.062595033026967,379,8.001242236024845,0.0,1,1
1286,50,20,8.699514748210191,2,10,20,5,3,6,3,2,1939,1950,3,3,3,2,0,2,0,780,780,5,1,2,7.252762418053187,8,1,1,3,3.8066624897703196,5,2009,7,5,11.794337924408413,30,1.0,0.0,297,8.001280409731114,0.0,1,0
1287,20,40,9.189116735524555,2,10,20,5,3,15,3,5,1963,1963,3,3,3,6,569,4,81,678,1328,3,1,5,7.191429330036379,8,2,2,3,0.0,6,2010,7,5,11.870599909242044,30,2.5,3.258096538021482,306,11.302483069977427,400.6095403446603,0,1
1288,20,40,10.505067539570582,2,20,30,5,2,18,3,5,1964,1964,3,3,3,4,812,2,0,812,1624,2,1,5,7.366445148327599,8,0,2,1,5.123963979403259,6,2006,7,5,12.154779351142624,30,2.5,5.288267030694535,320,10.499076923076922,198.16107208062306,1,1
1289,120,40,8.641885635373555,2,20,20,5,3,23,1,5,2000,2000,6,4,3,7,1158,2,0,343,1501,5,1,5,7.413970290190444,8,1,2,3,5.356586274672012,10,2009,7,5,12.535376392672774,20,3.0,4.07753744390572,421,17.16844207723036,361.2452097882827,1,1
1290,60,40,9.31154225248515,2,20,20,5,3,25,3,7,2006,2006,6,4,3,2,0,2,0,1085,1085,5,1,5,7.585788821732034,8,1,3,3,5.176149732573829,10,2006,9,6,12.546109948315882,30,2.5,4.30406509320417,421,11.000920810313076,0.0,1,1
1291,80,40,9.554780778246572,2,20,20,2,3,10,3,6,1964,1964,6,3,3,7,1014,2,0,138,1152,3,1,5,7.049254841255837,8,1,2,3,5.424950017481403,4,2010,7,5,12.103486056755072,20,2.0,0.0,331,15.036426712922811,341.6384131936803,1,0
1292,160,20,7.426549072397305,2,10,20,5,3,3,2,7,1972,1972,3,3,3,6,231,2,0,399,630,3,1,5,7.171656822768514,8,0,1,3,5.220355825078324,2,2009,7,5,11.691071650353702,20,2.5,0.0,331,10.56418383518225,210.7006907283991,1,0
1293,70,20,8.794824928014517,2,10,20,2,3,4,3,7,1892,1965,4,3,3,2,0,2,0,994,994,3,0,5,7.771488760117616,6,0,1,3,0.0,12,2009,7,5,11.585246126549855,20,2.0,5.659482215759621,256,8.001005025125629,0.0,0,1
1294,60,40,9.224243277145174,2,10,20,5,3,15,3,7,1976,1976,6,4,3,7,194,2,0,638,832,3,1,5,7.416979621381154,8,1,2,3,0.0,3,2006,7,5,12.000891794590137,30,2.5,5.659482215759621,331,12.864345738295318,248.22769598530476,0,1
1295,20,40,9.008468955937513,2,10,20,5,3,5,3,5,1955,1990,3,3,3,4,167,2,0,697,864,3,1,5,6.761572768804055,8,0,2,1,0.0,4,2006,7,5,11.652687407345388,30,2.0,0.0,331,8.966473988439306,138.60792958386602,0,0
1296,20,40,9.035986984831405,2,10,20,5,3,10,3,5,1968,1968,3,3,3,5,1016,2,0,36,1052,4,1,5,6.9584483932976555,8,0,1,3,5.87493073085203,11,2006,7,5,11.83862560460953,30,2.5,0.0,281,13.790123456790123,240.95568603082418,1,0
1297,20,40,9.071078304642676,2,10,20,5,3,10,3,5,1963,1963,3,3,3,6,776,2,0,344,1120,4,1,5,7.028201432058005,8,0,2,3,5.2574953720277815,12,2008,7,5,11.951180395901384,30,3.0,4.962844630259907,345,12.84656556645852,280.4060713526684,1,1
1298,180,20,8.209308411646937,2,10,20,5,3,5,1,4,2005,2006,6,4,3,7,547,2,0,0,547,4,1,5,6.977281341630747,8,0,2,3,0.0,6,2006,9,6,11.84939770159144,10,3.0,3.784189633918261,306,18.98722627737226,278.383755963399,0,1
1300,20,40,8.922658299524402,2,10,20,5,3,10,3,5,1959,1994,3,3,3,3,340,4,906,0,1246,5,1,5,7.1276936993473985,8,0,1,3,5.384495062789089,5,2010,7,5,11.944707881395766,30,2.5,0.0,344,12.724137931034482,318.901943165591,1,0
1301,60,40,9.283776690049365,2,20,20,1,3,14,3,7,1999,1999,6,4,3,7,694,2,0,284,978,5,1,5,7.592366128519796,8,1,2,3,0.0,5,2009,7,5,12.323855681186558,30,2.5,0.0,383,16.67211440245148,315.4539919328852,0,0
1302,70,40,8.922658299524402,2,20,10,5,3,19,3,7,1942,1950,3,3,3,5,547,2,0,224,771,2,1,5,7.309212365692763,8,2,1,2,0.0,11,2009,7,5,12.086725887897607,20,1.0,5.4116460518550396,379,12.25259067357513,209.6516347556021,0,1
1303,60,40,9.222268942841456,2,10,20,5,3,24,3,7,1994,1994,6,4,3,7,740,2,0,425,1165,5,1,5,7.8343923029104365,8,1,3,3,5.733341276897746,12,2006,7,5,12.577636201962656,30,3.5,4.356708826689592,408,16.078044596912523,326.62911338378245,1,1
1304,20,40,9.069698042173716,2,10,20,5,3,21,3,5,2005,2005,6,4,3,2,0,2,0,1616,1616,5,1,5,7.38770923908104,8,0,3,3,5.337538079701318,4,2006,7,5,12.354492650648448,30,2.0,4.07753744390572,383,11.000618429189858,0.0,1,1
1305,160,20,8.12058871174027,2,10,20,5,3,5,1,7,2004,2004,6,4,3,2,0,2,0,976,976,5,1,5,7.443078374348516,4,0,2,3,0.0,4,2006,7,5,11.77528972943772,20,2.0,3.6888794541139363,383,11.00102354145343,0.0,0,1
1306,20,40,9.485924559229828,2,20,20,2,3,25,3,5,2006,2007,6,5,3,7,1572,2,0,80,1652,5,1,5,7.409741954080923,8,2,2,3,6.0014148779611505,11,2009,7,5,12.691580461311874,30,3.0,4.624972813284271,446,21.608590441621295,381.8194630491032,1,1
1307,120,40,8.847216104357543,2,20,20,5,3,25,1,5,2005,2006,6,4,3,2,0,2,0,1368,1368,5,1,5,7.221105098182496,8,1,2,3,4.882801922586371,9,2006,9,6,12.218495165528731,20,2.0,3.5553480614894135,383,11.000730460189919,0.0,1,1
1308,20,40,8.996156562033445,2,10,20,5,3,17,3,5,1994,1995,6,4,4,6,746,2,0,244,990,5,1,5,6.897704943128636,8,0,2,3,0.0,5,2009,7,5,11.835008964139341,30,2.0,4.1588830833596715,320,20.27043390514632,273.8540703165023,0,1
1309,20,20,9.392661928770137,2,10,20,5,3,4,3,5,1948,2005,3,3,3,7,144,6,608,172,924,5,1,5,7.022868086082641,8,0,2,3,0.0,5,2008,7,5,11.898187865760873,30,2.0,3.58351893845611,344,13.847567567567566,500.6788321359926,0,1
1310,20,40,8.875287128108384,2,10,20,5,3,13,3,5,1991,1991,3,4,3,7,1200,2,0,78,1278,4,1,5,7.165493475060845,8,0,2,3,4.718498871295094,6,2008,7,5,12.096257779522967,30,3.0,3.9318256327243257,319,18.506645817044568,355.0903325840024,1,1
1311,20,40,9.769956159911606,2,10,20,5,3,19,3,5,1959,2002,6,4,3,7,1406,2,0,496,1902,3,1,5,7.550661243105336,8,2,2,3,0.0,5,2010,7,5,12.721885810807203,30,3.0,5.910796644040527,553,16.911192853389384,383.1812427624137,0,1
1312,20,40,9.084096645401932,2,10,20,5,3,17,3,5,2005,2007,6,4,3,7,925,2,0,349,1274,5,1,5,7.149916836132109,8,0,2,3,5.575949103146316,1,2007,9,6,12.220961258023925,30,3.0,4.584967478670572,383,16.80470588235294,341.9187964242097,1,1
1313,60,40,9.166597449028265,2,20,20,5,3,24,3,7,1990,1990,6,5,3,7,482,2,0,971,1453,5,1,5,7.940939762327791,8,1,2,3,6.214608098422191,6,2007,7,5,12.618182296357007,30,2.5,0.0,408,16.652682255845942,315.0233553609962,1,0
1314,60,40,9.600624158088683,2,20,20,2,3,24,3,7,1999,1999,6,4,3,2,0,2,0,1393,1393,5,1,5,7.8628820346414905,8,1,3,3,6.504288173536645,5,2010,7,5,12.716402146247475,30,2.5,3.4011973816621555,433,11.000717360114777,0.0,1,1
1315,20,40,9.010669176847115,2,10,20,5,3,5,3,5,1954,1954,3,3,3,4,732,2,0,216,948,5,1,5,6.854354502255021,8,1,1,3,0.0,10,2007,7,5,11.686878772093667,30,2.0,3.58351893845611,276,11.857744994731295,180.90452276170168,0,1
1316,60,40,9.312445594913337,2,10,20,5,3,10,3,7,1969,1969,3,2,3,6,500,3,276,176,952,3,1,5,7.655390644826152,8,2,2,3,5.634789603169249,6,2008,7,5,12.239990863733635,30,2.5,0.0,306,9.832109129066108,371.5969260784607,1,0
1317,20,40,9.232688775639945,2,20,20,5,3,17,3,5,2008,2008,6,5,3,2,0,2,0,1622,1622,5,1,5,7.396335293800808,8,1,3,3,5.147494476813453,1,2009,7,5,12.596400426884427,30,3.0,3.7376696182833684,421,14.000616142945164,0.0,1,1
1318,120,50,8.349957272040324,2,10,20,2,3,21,1,5,2006,2007,6,5,4,2,0,2,0,1352,1352,5,1,5,7.20934025660291,8,1,2,3,0.0,4,2007,9,6,12.249610947544657,20,2.0,5.484796933490655,383,19.000739098300073,0.0,0,1
1319,20,40,9.601097851212073,2,30,20,1,3,17,3,5,2001,2002,6,4,3,2,0,2,0,1753,1753,5,1,5,7.488293515159428,8,1,3,3,5.288267030694535,8,2006,7,5,12.524526376648708,30,2.0,5.0106352940962555,408,11.000570125427593,0.0,1,1
1320,20,40,9.231612507251722,2,10,10,5,3,5,3,5,1954,1954,6,3,3,6,492,2,0,372,864,5,1,5,6.854354502255021,8,0,1,3,0.0,2,2007,7,5,11.617285480294472,30,1.0,0.0,256,11.982658959537574,251.59419809580186,0,0
1321,20,40,9.035986984831405,2,10,20,5,3,10,3,5,1957,1957,3,3,3,6,189,4,661,628,1478,4,1,5,7.298445101508147,8,2,2,3,4.736198448394496,6,2009,7,5,11.960811288962345,30,2.5,5.375278407684165,246,11.129817444219068,419.430925024185,1,1
1322,20,40,8.798907492088226,2,20,20,2,3,6,3,5,1949,1950,3,3,3,2,0,2,0,0,0,3,0,5,6.579251212010101,8,0,1,3,0.0,7,2008,7,5,11.191341840842766,30,1.0,0.0,246,9.0,0.0,0,0
1323,60,40,9.22876950744455,2,20,20,5,3,24,3,7,1992,1992,6,4,3,7,674,2,0,76,750,5,1,5,7.56164174558878,8,1,2,3,5.480638923341991,6,2010,7,5,12.154779351142624,30,3.5,3.6635616461296463,383,18.18109187749667,301.95588801674035,1,1
1324,30,40,8.58110651715989,2,10,40,5,3,6,3,5,1940,1950,3,3,3,3,280,2,0,140,420,4,1,5,6.56244409369372,8,0,0,3,5.099866427824199,12,2009,7,5,11.320553572322773,10,1.0,0.0,244,10.66270783847981,102.21152115858737,1,0
1325,20,40,9.208939391060555,2,10,20,5,3,21,3,5,2006,2007,6,5,3,2,0,2,0,1795,1795,5,1,5,7.492760300922379,8,1,3,3,0.0,2,2007,9,6,11.898187865760873,30,2.0,3.8918202981106265,408,14.000556792873052,0.0,0,1
1326,30,20,8.19863945529737,2,10,20,5,3,2,3,5,1922,1950,2,3,2,2,0,2,0,796,796,2,0,5,6.679599185844383,8,0,0,1,0.0,1,2008,7,5,10.915088464214607,10,1.0,4.605170185988092,236,5.001254705144291,0.0,0,1
1327,30,30,8.35936910622267,2,10,10,5,2,5,3,5,1931,2006,2,3,3,4,544,2,0,0,544,5,1,5,6.651571873589727,8,0,0,3,0.0,5,2007,7,5,11.27720313144916,10,1.0,5.655991810819852,259,12.992660550458716,158.79960652092052,0,1
1328,20,40,8.794824928014517,2,10,20,5,3,12,3,5,1982,2008,3,3,3,6,641,2,0,175,816,5,1,5,6.704414354964107,8,1,1,3,0.0,10,2008,7,5,11.779128505744886,30,1.5,0.0,485,13.49326805385557,260.0951763683887,0,0
1329,50,20,9.25339986143663,2,10,20,2,3,4,3,2,1920,1950,2,4,3,3,493,2,0,1017,1510,5,1,5,7.934513463882263,5,2,2,3,0.0,6,2008,7,5,12.4529327234617,30,2.0,6.934397209928558,457,12.305757776307082,136.21748546408546,0,1
1330,60,40,9.114269903225448,2,20,20,5,3,14,3,7,1998,1998,6,4,3,2,0,2,0,935,935,4,1,5,7.397561535524052,8,1,2,3,0.0,6,2006,7,5,12.081076155355488,30,2.5,3.332204510175204,331,11.001068376068377,0.0,0,1
1331,20,40,9.210340371976184,2,10,20,5,3,21,3,5,2006,2006,6,4,4,2,0,2,0,1588,1588,5,1,5,7.370230641807081,8,1,3,3,4.969813299576001,12,2007,7,5,12.332705296463539,30,2.0,3.8066624897703196,408,15.000629326620516,0.0,1,1
1332,80,40,9.285447844462988,2,20,20,5,3,17,3,6,1976,1976,3,3,3,6,483,2,0,428,911,4,1,5,6.860663671448287,8,0,2,3,0.0,7,2006,7,5,11.794337924408413,20,1.0,0.0,281,11.708333333333332,252.8091906735169,0,0
1333,20,40,9.09121894106832,2,10,20,5,2,5,3,5,1938,1958,3,3,3,6,690,2,0,126,816,5,1,5,6.704414354964107,8,1,1,3,0.0,5,2009,7,5,11.512925464970229,30,2.0,0.0,276,13.913096695226438,263.05443605950546,0,0
1334,50,20,8.881836305004146,2,10,20,2,3,2,3,2,1938,1995,3,3,3,2,0,2,0,803,803,5,1,5,7.215239978730097,8,0,1,3,0.0,7,2006,7,5,11.740061037553975,30,1.5,5.541263545158426,319,8.001243781094526,0.0,0,1
1335,160,20,7.769800996003896,2,10,20,5,3,3,1,7,1970,1970,3,3,3,3,765,2,0,0,765,3,1,5,7.21890970761906,7,0,2,3,0.0,5,2009,7,5,11.736069016284437,20,1.5,3.58351893845611,306,11.996083550913838,132.31590183504102,0,1
1336,20,40,9.174713194333032,2,10,20,5,3,15,3,5,1977,1977,3,4,3,6,686,2,0,664,1350,3,1,5,7.195937226475569,8,1,2,3,0.0,4,2009,7,5,12.031123843065632,30,2.5,2.772588722239781,306,14.555144337527757,282.5339231194981,0,1
1337,90,40,9.13194630454817,2,20,20,5,3,15,5,5,1973,1973,3,3,3,2,0,2,0,1656,1656,3,1,5,7.412160334945205,8,0,2,3,0.0,11,2008,7,5,11.813030057420567,10,2.0,5.351858133476067,281,8.00060350030175,0.0,0,1
1338,30,20,8.323122887587735,2,20,10,2,2,4,3,5,1941,1950,3,3,3,2,0,2,0,693,693,2,0,4,6.541029999189903,8,0,0,1,0.0,3,2006,7,5,10.868568448579715,10,1.0,2.995732273553991,223,8.001440922190202,0.0,0,1
1339,60,40,9.506734385029985,2,20,20,2,3,17,3,7,2002,2002,6,4,3,7,700,2,0,216,916,5,1,5,7.528869256642251,8,0,2,3,4.983606621708336,6,2006,7,5,12.206072645530174,30,3.5,4.51085950651685,383,17.107960741548528,312.8675235718974,1,1
1340,20,40,9.165343006045447,2,20,20,2,3,17,3,5,1972,1972,3,3,3,4,360,2,0,504,864,5,1,5,6.761572768804055,8,0,1,3,0.0,6,2006,7,5,11.763684183317412,30,1.0,0.0,370,10.082080924855493,159.29955492615412,0,0
1341,20,40,9.023287640806327,2,10,20,5,3,10,3,5,1971,1971,3,3,3,2,0,2,0,858,858,3,1,5,6.77078942390898,8,0,4,3,0.0,6,2007,7,5,11.719939634354555,30,1.0,0.0,256,8.0011641443539,0.0,0,0
1342,20,40,9.524786081697178,2,10,20,5,3,13,3,5,2003,2004,6,4,3,7,814,2,0,300,1114,5,1,5,7.01571242048723,8,0,2,3,0.0,7,2008,7,5,11.951180395901384,30,2.0,4.356708826689592,319,16.841255605381168,329.2355823983132,0,1
1343,60,40,9.14580185083861,2,10,20,5,3,17,3,7,2002,2002,6,4,3,2,0,2,0,1284,1284,5,1,5,7.682021510826875,8,1,2,3,5.2574953720277815,8,2007,7,5,12.339291489316397,30,2.5,4.465908118654584,408,11.000778210116732,0.0,1,1
1344,50,40,8.930361883909434,2,10,10,5,3,19,3,2,1928,1950,2,3,3,2,0,2,0,896,896,4,1,5,7.556427969440253,8,1,2,3,0.0,3,2009,7,5,12.083905011555967,30,1.5,0.0,336,8.001114827201784,0.0,0,0
1345,60,40,9.314970621054266,2,20,20,2,3,17,3,7,2006,2006,6,4,3,2,0,2,0,728,728,5,1,5,7.283448228756631,8,1,2,3,0.0,7,2007,9,6,11.956553034172742,30,2.5,0.0,383,11.001371742112482,0.0,0,0
1346,30,20,8.699514748210191,2,10,20,5,3,4,3,5,1920,1950,6,3,3,6,250,2,0,710,960,4,1,4,6.866933284461882,8,0,1,3,0.0,7,2007,7,5,11.594505451962652,10,1.0,5.123963979403259,223,9.822060353798127,227.69201630356068,0,1
1347,20,40,9.941794386690715,2,30,20,1,3,15,3,5,1968,2003,3,3,3,5,297,4,68,1203,1568,3,1,5,7.6760099320288875,8,1,2,3,0.0,6,2006,7,5,12.478006361013815,30,2.0,5.91350300563827,401,9.353091140854048,334.22309262783597,0,1
1348,20,40,9.636000187369866,2,20,40,2,3,22,3,5,2006,2007,6,5,3,7,80,2,0,1652,1732,5,1,5,7.4821189235521155,8,1,3,3,0.0,5,2007,9,6,12.554836882168736,30,3.0,0.0,408,14.369878822850549,229.4045938734765,0,0
1349,20,40,9.692519577152051,2,40,30,5,3,13,3,5,1998,1998,6,4,3,7,1443,2,0,39,1482,5,1,5,7.309212365692763,8,1,2,3,5.996452088619021,8,2007,7,5,12.2783933071098,30,3.0,3.2188758248682006,383,18.784895482130818,371.8541104955858,1,1
1350,70,20,8.565983355585669,2,10,20,5,3,4,3,7,1872,1987,2,3,2,3,259,2,0,425,684,2,0,5,7.765569081097317,8,0,0,3,0.0,12,2008,7,5,11.711776323715394,20,2.0,4.30406509320417,395,6.513868613138686,108.92405818539451,0,1
1351,90,40,9.362460420037015,2,10,20,5,3,10,5,7,1969,1969,3,3,3,3,500,2,0,748,1248,3,1,5,7.876258882303226,8,0,4,3,0.0,8,2009,7,5,12.206072645530174,10,4.5,0.0,281,9.602081665332266,132.97504169814832,0,0
1352,60,40,9.132054453577638,2,20,20,5,3,10,3,7,1962,1962,3,3,3,4,319,2,0,539,858,5,1,5,7.447751280047908,8,1,2,3,0.0,3,2008,7,5,12.049418835484797,30,1.5,5.318119993844216,336,9.857974388824214,155.87777486165135,0,1
1353,50,20,8.699514748210191,2,10,20,5,3,6,3,2,1937,2000,2,3,3,2,0,2,0,698,698,3,1,5,7.069874128458572,8,0,2,1,5.3471075307174685,7,2009,7,5,11.812289042195847,30,1.0,0.0,465,8.001430615164521,0.0,1,0
1354,50,40,9.596962392282867,2,20,20,1,3,24,3,2,1995,1996,6,4,3,7,816,2,0,1217,2033,5,1,5,8.08271113423758,8,1,3,3,5.645446897643238,3,2010,7,5,12.92391243868049,30,3.5,4.454347296253507,408,14.209931170108161,357.57362502505123,1,1
1355,60,40,9.241451367001236,2,20,20,5,3,17,3,7,2000,2000,6,4,3,7,735,2,0,257,992,5,1,5,7.5310163320779155,8,1,3,3,0.0,6,2008,7,5,12.367340793126296,30,3.5,5.214935757608986,383,16.92245720040282,318.8731777051164,0,1
1356,80,40,9.229358377811945,2,20,20,5,3,15,3,6,1968,1992,3,3,3,2,0,2,0,570,570,4,1,5,7.560080465021827,8,1,2,3,0.0,9,2006,7,5,12.043553716032399,20,3.0,4.584967478670572,379,8.001751313485114,0.0,0,1
1357,20,40,9.156623089470195,2,10,20,2,3,10,3,5,1966,1966,3,3,3,4,340,2,0,524,864,3,1,5,6.79346613258001,8,0,1,3,0.0,10,2008,7,5,11.608235644774552,30,1.0,0.0,281,9.966473988439306,157.75777484033688,0,0
1358,20,40,9.436439551116026,2,20,20,1,3,10,3,5,1971,2008,3,3,3,7,734,2,0,344,1078,5,1,5,6.982862751468942,8,1,2,3,0.0,4,2010,7,5,11.917723684090689,30,2.5,0.0,306,13.44300278035218,322.64476555084065,0,0
1359,160,50,7.6577552711348655,2,10,20,5,3,21,2,7,2000,2000,6,4,3,7,378,2,0,378,756,5,1,5,7.360739903058278,8,0,2,3,0.0,6,2010,7,5,12.086725887897607,20,2.5,3.4657359027997265,358,14.996036988110964,275.53459033749516,0,1
1360,20,40,9.725377116513638,2,10,20,4,3,25,3,5,2004,2005,6,5,3,7,1447,2,0,533,1980,5,1,5,7.590852123688581,8,1,3,3,5.267858159063328,9,2006,7,5,12.66032791780777,30,3.0,3.8066624897703196,446,19.84401817264008,386.74601189819174,1,1
1361,70,40,9.194414221425923,2,10,20,5,3,9,3,7,1921,1998,2,3,2,2,0,2,0,612,612,5,1,5,7.8636512654486515,8,0,2,3,5.209486152841421,5,2008,7,5,12.14950229404178,20,3.5,5.707110264748875,306,5.00163132137031,0.0,1,1
1362,20,40,9.690170562039654,2,20,30,5,2,23,3,5,2005,2005,6,5,3,6,1274,2,0,256,1530,5,1,5,7.333023014386481,8,1,2,3,5.123963979403259,6,2009,7,5,12.468436909997665,30,3.0,3.58351893845611,383,19.82560418027433,314.64558295164784,1,1
1363,50,40,9.434523382865056,2,20,20,3,3,10,3,2,1920,2007,2,3,2,2,0,2,0,715,715,4,1,5,7.460490305825338,8,1,1,3,4.007333185232471,6,2009,7,5,11.560762794384388,30,2.0,0.0,275,5.001396648044693,0.0,1,0
1364,60,40,9.047703788498627,2,20,20,5,3,14,3,7,2006,2007,6,4,3,2,0,2,0,616,616,5,1,5,7.252762418053187,8,1,2,3,0.0,3,2007,9,6,11.963567869487337,30,2.5,3.58351893845611,319,11.001620745542949,0.0,0,1
1365,160,50,8.064636475774222,2,10,20,5,3,21,1,7,2005,2005,6,4,3,2,0,2,0,600,600,5,1,5,7.090076835776092,8,0,2,3,0.0,4,2006,7,2,11.87862357740665,20,2.5,5.111987788356544,383,11.001663893510816,0.0,0,1
1366,60,50,8.922658299524402,2,10,20,5,3,21,3,7,2000,2000,6,4,3,7,533,2,0,281,814,5,1,5,7.422971251049421,8,0,2,3,0.0,1,2010,7,5,12.283033686666302,30,3.5,4.564348191467836,383,16.233128834355828,294.69072313915746,0,1
1367,60,40,9.12467354521909,2,20,20,5,3,17,3,7,1999,1999,6,4,3,7,633,2,0,240,873,5,1,5,7.489970898834801,8,0,2,3,0.0,6,2008,7,2,12.170445467887022,30,3.5,4.477336814478207,383,16.795194508009153,305.9017230924731,0,1
1368,160,20,7.887959336599945,2,10,20,5,3,1,1,7,1977,1977,6,3,3,6,548,4,173,36,757,5,1,5,7.29641326877392,8,1,1,3,4.6443908991413725,7,2006,7,5,11.751942365440728,20,2.0,3.258096538021482,306,14.203166226912929,387.7942702191308,1,1
1369,120,20,8.39728289474368,2,10,20,5,3,17,1,5,2003,2004,6,4,3,7,685,2,0,163,848,5,1,5,6.742880635791903,8,0,2,3,4.941642422609304,6,2009,7,5,11.877568578558138,20,2.0,0.0,358,17.455830388692576,308.3123768195801,1,0
1370,20,40,9.271905727634337,2,30,20,3,3,17,3,5,2003,2003,6,4,3,5,370,7,972,315,1657,5,1,5,7.419380582918692,8,1,2,3,0.0,5,2010,7,5,12.354492650648448,30,3.0,5.568344503761097,408,17.029553679131485,576.3425978949402,0,1
1371,50,40,8.594154232552366,2,10,20,2,3,4,3,2,1920,1950,6,3,3,6,315,4,105,420,840,5,1,5,7.2254814727822945,8,0,1,3,0.0,10,2009,7,5,11.56171562913966,30,1.0,5.288267030694535,237,11.247324613555291,358.2008731714556,0,1
1372,80,40,9.169518377455928,2,10,20,5,3,10,3,6,1955,1996,3,3,3,5,831,2,0,161,992,4,1,5,7.415175109613295,8,1,1,3,0.0,10,2008,7,5,12.016726473799254,20,2.0,5.327876168789581,349,13.022155085599195,231.9967835213831,0,1
1373,60,40,9.185022563991893,2,10,20,2,3,17,3,7,1998,1998,6,4,3,7,975,2,0,133,1108,5,1,5,7.64826303090192,8,1,2,3,5.53338948872752,6,2006,7,5,12.521977676925694,30,3.5,5.135798437050262,379,18.034265103697024,337.8300041708369,1,1
1374,20,40,9.341368634382587,2,10,20,5,3,24,3,5,2001,2002,6,5,3,7,1282,2,0,1351,2633,5,1,5,7.87587915949631,8,2,3,3,5.749392985908253,3,2007,7,5,13.053013299269535,30,3.5,4.941642422609304,510,17.894077448747154,394.59028795942356,1,1
1375,60,50,9.270964993792617,2,10,20,5,3,21,3,7,2005,2005,6,4,3,2,0,2,0,1026,1026,5,1,5,7.579678823090456,8,1,3,3,5.0369526024136295,7,2008,7,5,12.429216196844383,30,2.5,5.3471075307174685,383,11.000973709834469,0.0,1,1
1376,20,40,9.3048320350689,2,20,40,5,3,22,3,5,2007,2007,6,4,3,2,0,2,0,1571,1571,5,1,5,7.359467638255621,8,1,3,3,4.605170185988092,12,2007,9,6,12.384218830913648,30,2.0,3.58351893845611,408,11.000636132315522,0.0,1,1
1377,30,40,8.747034264178168,2,10,10,5,3,9,3,5,1930,1950,2,4,3,4,384,2,0,384,768,3,0,5,6.672032945461067,8,0,1,3,0.0,4,2008,7,5,11.418614785498987,10,1.0,4.948759890378168,306,13.498049414824447,158.23937407978173,0,1
1378,50,40,9.30546871706776,2,10,20,5,3,5,3,2,1941,1960,3,3,3,3,408,5,420,156,984,5,1,5,7.38025578842646,6,0,2,3,0.0,7,2009,7,5,11.669929213779893,30,2.0,4.219507705176107,281,12.216243654822335,332.5996639668294,0,1
1379,160,20,7.577121930876679,2,10,20,5,3,3,2,7,1973,1973,3,3,2,5,309,2,0,174,483,3,1,5,6.894670039433482,8,0,1,3,4.276666119016055,6,2006,7,5,11.326595886778735,20,1.5,0.0,306,8.832644628099173,177.31988508267435,1,0
1380,80,40,9.1834829178063,2,10,20,5,3,22,3,6,2006,2007,6,4,3,2,0,2,0,384,384,4,1,5,7.2399325913204695,8,0,2,3,4.605170185988092,5,2008,7,5,12.028738630247258,20,2.5,0.0,294,11.002597402597402,0.0,1,0
1381,30,40,9.013351778138825,2,10,20,5,3,5,3,5,1914,1950,2,3,2,4,203,2,0,661,864,3,0,2,6.761572768804055,8,0,1,3,0.0,6,2010,7,5,10.976782033219948,10,2.0,4.564348191467836,162,6.174566473988439,143.86002801509864,0,1
1382,20,40,9.46691869937663,2,20,20,2,3,10,3,5,1970,1970,3,3,3,5,865,2,0,340,1205,5,1,5,7.6577552711348655,8,2,2,3,0.0,5,2008,7,5,12.377922902456833,30,2.5,3.7376696182833684,366,12.304311774461027,239.95099433405676,0,1
1383,70,20,8.881836305004146,2,10,20,2,3,4,3,7,1920,1950,2,2,3,2,0,2,0,596,596,5,1,5,7.474204806496124,8,0,2,1,3.58351893845611,10,2006,7,5,11.964001084330445,20,2.5,5.3981627015177525,414,5.001675041876047,0.0,1,1
